RECID,BIKETYPE,BIKEMAKE,BIKEMODEL,FIRSTYEAR,LASTYEAR,CAPACITY,OE_HANDLEBAR,OE_FCW,OE_RCW,FRONT_BRAKEPADS,REAR_BRAKEPADS,78_HANDLEBARS,TWINWALL,FATBAR,FATBAR36,GRIPS,CAM,OE_BARMOUNT,BARMOUNT28,BARMOUNT36,FCWGROUP,FCWCONV,RCWCONV,RCWGROUP,RCWGROUP_RANGE,TWINRING,OE_CHAIN,CHAINCONV,R1_CHAIN,R3_CHAIN,R4_CHAIN,RR4_CHAIN,CLIPON,RCWCARRIER,ACTIVE_HANDLECOMPARE
11255,2,HUSQVARNA,TE 150 & i EU,2021,2021,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11256,2,HUSQVARNA,TE 150 & i US,2021,2021,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11257,2,KTM,85 SX (17/14),2021,2021,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11258,2,KTM,125 XC,2021,2021,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11259,2,KTM,150 XC-W & TPI,2021,2021,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261,2,KTM,250 EXC Six days TPI,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262,2,KTM,250 EXC-F,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11263,2,KTM,250 EXC-F SIX DAYS,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264,2,KTM,250 XC TPI,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11265,2,KTM,250 XC-F,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11266,2,KTM,300 EXC CKD BR,2021,2021,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11267,2,KTM,300 EXC Six Days TPI & CKD CN,2021,2021,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11268,2,KTM,300 XC-W & TPI,2021,2021,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11269,2,KTM,350 EXC-F Six Days,2021,2021,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11270,2,KTM,350EXC-F Six Days CKD CN,2021,2021,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11271,2,KTM,450 EXC-F,2021,2021,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11272,2,KTM,500 XCF-W,2021,2021,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11273,2,KTM,500 EXC-F,2021,2021,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274,2,HONDA,CRF 450RL,2021,2021,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11275,1,HONDA,CBR 1000SP,2021,2021,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11276,1,HONDA,CBF 300N,2021,2022,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11277,2,YAMAHA,YZ 125X,2021,2021,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11278,2,KTM,450 Rally Factory Replica,2021,2021,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11279,1,DUCATI,Streetfighter V4 and S,2020,2022,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11280,2,YAMAHA,YZ 250X,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11281,2,GAS GAS,MC 250F,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11282,2,GAS GAS,MC 450F,2021,2021,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11283,1,AJP,PR7 Adventure,2017,2024,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284,1,HUSQVARNA,Svartplien 200,2020,2023,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11285,1,SUZUKI,V-Strom DL1050 & R,2021,2022,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11286,2,KAWASAKI,KX 65,2021,2021,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11287,1,APRILIA,RS660,2020,2025,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11288,2,KAWASAKI,KX 250,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11289,2,KAWASAKI,KX 250X and XC,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11290,2,KAWASAKI,KX 450,2021,2021,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11291,1,HONDA,CBR 600RR,2021,2026,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292,1,YAMAHA,MT-07 (USA FZ-07),2021,2024,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11293,1,YAMAHA,YZF-R 125,2019,2025,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11294,1,YAMAHA,Tracer 700,2018,2019,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11295,1,YAMAHA,Tracer 700 / Tracer 7,2020,2024,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11296,1,YAMAHA,FZ8,2015,2015,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11297,1,KTM,890 Adventure / Adventure R,2021,2021,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11298,1,KTM,890 Duke & R,2020,2023,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300,1,HONDA,CMX1100,2021,2024,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11301,1,HONDA,CRF 300L,2021,2024,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11302,1,HONDA,CBR1000R,2021,2026,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11303,1,HONDA,NC 750X (DCT),2021,2024,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11304,1,KAWASAKI,Ninja ZX-10RR,2021,2025,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11305,1,DUCATI,Multistrada 1260 Enduro,2017,2020,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11306,1,DUCATI,Scrambler Cafe Racer,2020,2020,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11307,1,DUCATI,Scrambler 800 Desert Sled & Fasthouse,2020,2022,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11308,1,YAMAHA,Tracer 900 GT,2021,2022,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309,1,HONDA,CBR 600F3 95-96,1995,1996,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11310,2,GAS GAS,MC 125,2021,2021,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11311,2,GAS GAS,EX 450F,2021,2021,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11312,2,GAS GAS,EX 350F,2021,2021,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11313,2,GAS GAS,EX 250F,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11314,2,GAS GAS,EX 300,2021,2021,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11315,2,GAS GAS,MC 85,2021,2021,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11316,2,GAS GAS,MC 65,2021,2021,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11317,2,GAS GAS,EC 300,2021,2021,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11318,1,DUCATI,Hypermotard 950 RVE,2021,2022,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11319,1,KTM,790 Adventure / Adventure R,2021,2023,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11320,2,GAS GAS,TXT 300 Racing,2021,2021,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11321,2,GAS GAS,TXT 280 Racing,2021,2021,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11322,2,GAS GAS,TXT 250 Racing,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11323,2,GAS GAS,TXT 125 Racing,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11324,2,GAS GAS,MC 50,2021,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11325,1,DUCATI,Superleggera V4,2021,2021,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11326,1,DUCATI,Multistrada V4 S,2021,2024,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11327,1,DUCATI,Multistrada V4,2021,2024,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11328,1,TRIUMPH,Tiger 1050 Sport From Vin 750470,2020,2023,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11329,1,YAMAHA,YZF R7,2022,2025,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11330,1,KTM,200 Duke,2021,2023,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11331,1,KTM,250 Duke,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11332,1,KTM,390 Duke,2021,2021,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11333,1,KTM,1290 Super Duke RR,2021,2021,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11334,2,KTM,50 SX,2006,2006,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11335,2,KTM,Freeride E-XC,2021,2023,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11336,1,HUSQVARNA,701 Supermoto,2021,2024,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11337,1,DUCATI,Scrambler 800 Nightshift,2021,2022,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11338,1,DUCATI,Scrambler 1100 Sport Pro,2021,2023,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11339,1,DUCATI,Scrambler 1100 Pro & Dark Pro,2021,2023,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11341,1,MOTO GUZZI,1200 (ALL),2006,2005,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11342,1,DUCATI,Scrambler Sixty2,2020,2020,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11343,1,YAMAHA,XSR125,2021,2024,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11344,2,SHERCO,125 SE Factory,2021,2021,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11345,2,SHERCO,250 SE Racing,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11346,2,SHERCO,300 SE Racing,2021,2021,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11347,2,SHERCO,450 SEF-R Racing & Factory,2021,2021,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11348,2,SHERCO,500 SEF-R Factory,2021,2021,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11349,2,KAWASAKI,KLX 450R,2021,2021,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11350,2,YAMAHA,YZ 250F,2022,2022,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11351,2,KTM,65 SX,2021,2021,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352,2,KTM,50 SX,2021,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11353,2,KTM,SX-E 5,2021,2023,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11354,2,KTM,250 EXC Six Days & TPI,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11355,2,KTM,250 XC-W & TPI,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11356,2,KTM,450 XC-F (US),2022,2022,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11357,2,HUSQVARNA,EE 5,2021,2022,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11358,2,YAMAHA,YZ 125,2022,2022,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11359,2,HONDA,CRF 250R,2023,2024,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360,2,HONDA,CRF 250RX,2022,2024,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11361,1,HONDA,CB 125 R,2018,2025,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11362,2,KAWASAKI,KX 450XC,2022,2022,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363,1,BMW,F900XR,2019,2022,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11364,2,YAMAHA,YZ 85LW,2022,2026,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365,2,KAWASAKI,KX 85L,2022,2025,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11366,1,HONDA,MSX 125 Grom,2014,2025,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11367,1,HONDA,Z 125 Monkey,2018,2024,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368,1,KTM,RC 8C,2022,2022,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369,2,KTM,450 Rally Factory Replica/Race Replica,2022,2023,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370,2,KTM,450 SMR,2022,2022,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11371,1,KAWASAKI,Versys 650,2022,2024,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372,1,KAWASAKI,Ninja ZX-10R,2022,2025,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373,2,GAS GAS,MC-E 5,2021,2021,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11374,2,GAS GAS,MC 250,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11375,2,GAS GAS,MC 350F,2022,2023,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11376,2,GAS GAS,MC 450F,2022,2023,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11377,2,GAS GAS,MC 250F,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11378,2,GAS GAS,EC 250,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11379,2,GAS GAS,EC 250F,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11380,2,GAS GAS,EC 350F,2022,2023,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11381,2,GAS GAS,EX 250,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11382,1,KAWASAKI,ZX 600 (ZX-6R),2021,2024,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11383,2,GAS GAS,MC 85 19/16,2022,2025,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11384,2,GAS GAS,TXT GP / Racing 250,2022,2025,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11385,2,GAS GAS,TXT GP / Racing 280,2022,2025,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11386,1,YAMAHA,MT-10 (USA FZ-10),2022,2025,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11387,2,GAS GAS,TXT GP / Racing 300,2022,2025,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388,1,MOTO GUZZI,V7 iii,2017,2021,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11389,1,HONDA,NAVI 110,2020,2022,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11390,1,HONDA,Africa Twin CRF 1100L,2020,2023,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391,2,KAWASAKI,KLX 140G,2017,2021,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392,2,VERTIGO,Busto Replica 250,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11393,2,VERTIGO,Busto Replica 280,2021,2021,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11400,2,VERTIGO,Nitro Works 250,2022,2022,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401,2,VERTIGO,Nitro Works 280,2022,2022,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396,2,VERTIGO,Dougie Lampkin Replica 250,2021,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11397,2,VERTIGO,Dougie Lampkin Replica 280,2021,2021,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11398,2,VERTIGO,Dougie Lampkin Replica 300,2021,2020,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399,2,VERTIGO,Combat Vertical Works 250,2020,2020,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11394,2,VERTIGO,Combat Vertical 125,2021,2021,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11395,2,VERTIGO,Combat Vertical 200,2021,2021,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402,1,SUZUKI,DR-Z125L,2021,2024,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11403,1,HONDA,CB 500X,2022,2022,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404,1,HONDA,CB 500 & F & Hornet,2022,2025,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11405,1,HONDA,CBR 500R,2022,2025,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406,1,MOTO GUZZI,1400 (ALL),2013,2020,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407,1,BMW,F900R,2020,2024,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408,1,BMW,S1000R (Cast wheel),2021,2024,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409,1,BMW,S1000RR Sport (Cast wheel),2019,2024,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11410,1,DUCATI,Multistrada V4 PP,2022,2023,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11411,1,DUCATI,Multistrada V2,2022,2024,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11412,1,DUCATI,Monster 937 & Plus,2021,2024,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11413,1,DUCATI,Multistrada V2 S & Travel,2022,2023,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11414,1,DUCATI,Scrambler Icon & Dark,2022,2022,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11415,1,DUCATI,Streetfighter V2,2022,2024,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11416,1,DUCATI,Scrambler 800 Urban Motard,2022,2022,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11417,1,DUCATI,Scrambler 1100 Tribute Pro,2022,2023,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11418,2,SHERCO,300 SEF Racing,2022,2022,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11419,2,SHERCO,125 TY,2022,2023,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11420,2,SHERCO,250 SE Factory,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11421,2,SHERCO,300 SE Factory,2022,2023,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11422,2,SHERCO,250 SEF Factory,2022,2024,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11423,2,SHERCO,300 SEF Factory,2022,2024,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11424,2,SHERCO,450 SEF Factory,2022,2024,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11425,2,SHERCO,125 ST Factory,2022,2022,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11426,2,SHERCO,250 ST -R & Factory,2022,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11427,2,SHERCO,300 ST -R & Factory,2022,2023,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11428,2,SHERCO,50CC SM RS,2022,2022,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11429,1,HUSQVARNA,901 Norden & Expedition,2022,2025,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11430,5,HUSQVARNA,701 Enduro,2022,2022,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11431,1,SUZUKI,GSX-S1000 & F,2022,2022,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11432,2,KAWASAKI,KLX 300SM,2022,2024,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11433,1,GAS GAS,SM 700,2022,2024,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11434,2,GAS GAS,ES 700 Enduro,2022,2024,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11435,1,SUZUKI,GSX-S950,2022,2024,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11436,2,KTM,125 SX,2023,2023,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11437,2,KTM,250 SX,2023,2026,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11438,2,KTM,350 SX-F,2023,2023,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11439,2,KTM,450 SX-F,2023,2023,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11440,2,KTM,65 SX,2023,2023,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11441,2,KTM,250 SX-F,2023,2024,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11442,2,KTM,250 SX-F CKD,2023,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11443,2,KTM,250 XC,2023,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11444,2,KTM,300 EXC,2022,2023,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11445,2,KTM,300 EXC CKD BR,2023,2023,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11446,2,KTM,300 EXC Six Days,2023,2023,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11447,2,KTM,300 XC,2023,2023,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11448,2,KTM,350 EXC-F IKD,2023,2023,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449,2,KTM,350 XC-F,2023,2024,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450,2,KTM,450 XC-F,2023,2023,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451,2,KTM,450 XCW-F,2023,2022,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452,2,KAWASAKI,KX 450X,2023,2023,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453,2,KAWASAKI,KX 85,2023,2024,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11455,2,HUSQVARNA,FX 350,2023,2024,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11456,2,HUSQVARNA,FX 450,2023,2023,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11457,2,HUSQVARNA,TX 300,2023,2023,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11458,2,HUSQVARNA,FE 501,2023,2023,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11459,2,HUSQVARNA,TC 65,2023,2023,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11460,2,HUSQVARNA,TC 250 & Heritage,2023,2026,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11461,2,HUSQVARNA,FC 350 & Heritage,2023,2025,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11462,2,HUSQVARNA,FC 450,2023,2025,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11463,2,HUSQVARNA,TC 125,2023,2024,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11464,2,HUSQVARNA,FC 250,2023,2023,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11465,5,HUSQVARNA,FS 450,2023,2025,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11466,2,KAWASAKI,KLX 230R & S,2023,2025,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11467,2,KAWASAKI,KLX 300,2023,2026,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11468,2,KAWASAKI,KX 112,2023,2025,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11469,2,GAS GAS,MC 85 17/14,2023,2025,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11470,1,BMW,S1000XR,2020,2024,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11471,2,HONDA,CRF 110F,2020,2021,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11472,2,HONDA,CRF 125FB A,2023,2025,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11475,1,APRILIA,Pegaso 650,1998,2004,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11476,2,AJP,SPR310,2022,2022,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11477,2,AJP,SRP510,2022,2022,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11478,2,AJP,SRP250,2020,2021,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11479,2,AJP,SPR250,2022,2022,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11480,2,YAMAHA,TT-R 50,2006,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481,2,YAMAHA,TT-RE 50,2019,2021,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11482,2,YAMAHA,TT-RE 110,2019,2021,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11483,2,YAMAHA,TT-R 110,2011,2018,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11484,1,YAMAHA,CRYPTON S/SA,2018,2019,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11485,1,HM,CRM 2T 125,2011,2016,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11486,1,YAMAHA,SR 125,1982,1997,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11487,1,YAMAHA,XT 125 R/X,2008,2011,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11488,1,YAMAHA,YBR 125 & Custom,2007,2015,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11489,6,YAMAHA,"YFM 125R-A,B,D Raptor",2011,2013,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11490,1,MOTOR HISPANIA,MH7 LC 125,2009,2010,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11491,1,MOTOR HISPANIA,RX 125R,2009,2010,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11492,1,MOTOR HISPANIA,KN1,2010,2010,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11493,1,YAMAHA,"TT-R125 L LE,LW,LWE",2005,2021,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11494,1,KYMCO,125 Pulsar II,2008,2010,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11495,1,BETA,Urban 200,2009,2011,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11496,2,FANTIC,Caballero Reolarita Scuderia 250,2011,2011,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11497,2,FANTIC,Caballero Reolarita Scuderia 250,2012,2012,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11498,2,FANTIC,Caballero Reolarita Scuderia 300,2011,2011,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11499,1,APRILIA,Pegaso 650,2001,2004,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
